category,text
관람객,재밌게 잘 봤습니다~~
관람객,와~ ~~! 보면서 웃음이 저절로 나오는 영화네요. 특히나 후반부로 갈수록 옆좌석과 함께 웃을수 있는 영화입니다. 평소 웃음이 없으시다묨 꼭 추천합니다. 두번보세요^ ^
관람객,영화 초중반까지는 조우진이 아무리 큰 잘못을 저질렀어도 가족한테까지 저러는 건 아니지 싶었다. 그러나 후반부로 가면서 지창욱이 왜 그래야만 했는지의 사연이 드러나면서부터는 (영화에서 그려낸 부산저축은행 피해자는 아니...
관람객,
관람객,자식을 구하기 위한 아빠의 애절함이 많이 묻어나는 영화 감동
관람객,자식을 구하기 위한 아빠의 애절함이 많이 묻어나는 영화 감동
관람객,진짜 오랜만에 영화 봤는데 너무 괜찮은 스릴러였음!! 조우진님 연기 대박 ..
관람객,진짜 올해 최고의영화....조우진님 이렇게 연기 잘하는줄 몰랐음....어색한거 하나 없고 진짜같음 보는내내 너무긴장되고 슬펐음 ㅠㅠ이런 영화는연기가 안좋으면 감정깨는데 진짜대박 캐스팅 신의한수 딸 아들도 대박
관람객,간만에 연기력좋은 영화!! 조우진배우 굿굿 해운대배경이 시원해서 굿굿
관람객,누가 재미없다했냐 재미지는데 ㅋ경찰이 하는게 없긴하지
관람객,조우진의 단독주연에도 긴장감이  끊어지지않고 최근 비슷한 사건도 생각나고 가족애의 끈끈함도 감동적이였어요훌륭해요부산바다의 아름다운  모습까지
관람객,기대안하고봤는데 재밌어요 뭔가 복합적인 감정이드네요ㅠ
관람객,한시간 반이 순삭이었네요~배우들의 연기와 현실성 있는 스토리에 몰입감 최고였어요..^^
관람객,배우들 연기가 너무 훌륭했어요. 딸 역할 맡은 배우님 감정연기에 엉엉 울었어요. 스토리는 많이 애매했어요!
관람객,제가 너무 좋아하는 조우진배우님 단독으로 주연을 맡아 열연하시는 모습이 대단하고 원래 연기를 잘하시지만 이번 연기도 너무 감동적이고 역시 믿고보는 배우네요 조우진 배우님 ^^
관람객,조우진과 지창욱이 다 함. 조우진은 극장에서 보니 눈이 진짜 작던데 세밀한 표정연기에 하나도 지장 안 줌. 지창욱은 별 기대 안 했는데 눈빛 연기 와...  몰입 장난 아닌 연기였음
관람객,여름에보기 스릴있습니다
관람객,조우진 연기력 오진다 진심
관람객,오랜만에 안 졸고 집중한 한국 영화는 처음이다 도굴에서 조우진님 개그 캐릭인지 알앗는데 반성되는만큼 잘하세용
관람객,7점 주고 싶은데 영화계 전반의 어려움을 생각하여 8점 드립니다. 조우진씨의 연기는 조금 아쉬웠습니다. 뭐랄까...아이들이 볼모로 잡힌 아버지의 감정이 잘 전달되지 않는다랄까요? 영화를 보는 내내 연기가 조금씩 아쉬...
관람객,킬링타임요으로 좋음더위 탈출 좋아연
관람객,긴장감 최고~~~~!연기력 최고~~~~!간만에 한국영화 잘 나왔음역시 조우진 최고
관람객,이정도면 잘 찍었다 경찰은 도움이 안된것같다
관람객,조우진이 걸어가는걸 본 건 차에 올라탈때 뿐
관람객,너무 재미있었습니다.
관람객,볼만한영화라고생각합니다!
관람객,세상에 이런 식으로 차에 폭발물까지 설치해가면서 사기를 치는 경우가 있구나
관람객,처음부터 책꽂이 꽂아놓지….ㅎ;;;
관람객,조우진 배우님에 연기가 너무 대단하단걸 또 한번 느꼈습니다...멋있습니다
관람객,그냥 뭐...그저 그랬음...생각보다 스토리도 허술!
관람객,지루한데 시간이 빨리가버림 ㅋㅋ
관람객,
관람객,잘봤습니데이 심장이 쫄깃했네요ㅎ
관람객,간만에 여운이 엄청 남았던 영화였어요 배우분들 연기 다 너무 휼륭했고 2시간이 30분 같았고 마지막 지창욱 배우님 출연하신 거 신의 한 수….어쩜 꼬질꼬질한 모습도 빛이 나던지 지창욱 배우님 외모 너무 재밌었어요 마...
관람객,조우진님이 연기를 너무 잘하셔서 몰입이 확 됐습니다. 근데 중간중간 스토리가 살짝 답답한부분이 있어서 영화가 끝나고도 계속 물음을 던졌는데 그래도 너무 재밌었습니다~
관람객,
관람객,비현실적인 부분이 있지만  킬링타임으로 괜찮습니다
관람객,영화는 배우가 만드는듯..
관람객,진짜 너무 재밌고 감동도 쩌네요ㅜㅡㅜ 진짜 이거 다들 봐야하는 영화입니다 진짜 나오시는 배우분들 다 연기 미쳤어요 엄청 몰입되고 진짜 연출도 되게 잘하시고 진짜 이거 다들 보셔야하는 영화입니다
관람객,생각보다 더 재밌게봤다...슬프고 긴장감 넘치고 스릴오짐
관람객,지창욱 나오길래범인은 저얼굴로 모델이나하지.이생각했음..
관람객,"자본주의 사회에서는 역시 능력있는 사람이, 피의자가 되어도 피해자가 죽을 수 밖에 없는 , 냉혹한 현실...결국 피해자가 용서를 빌어야 하는 안타까운 현실을 잘 반영한 영화."
관람객,조우진 지창욱 연기 미텼고...;;제네시스 사고싶어졌고...;;
관람객,난 재밌던데 처음 1시간은 긴박함끝에20분정도 살짝 지루지창욱 눈빛 우진이형 연기 기가막힌다
관람객,조우진 배우님 연기는 역시 믿고 봅니다 ㅎㅎ연기력은 아역배우 포함 괜찮았어요근데 영화보는데 음악 소리가 너무 커서 대사가 잘 안들리는경우도 있었습니다
관람객,한국은 스릴러 하나는 참 잘만들어요
관람객,아 제발 gv80 차 색깔 아시는 분 ㅠ
관람객,방금 보고왔는데 좀 무섭구 스릴 넘치구지창욱 겁나 짜증!!’ㅜㅜ 때리고픔 후
관람객,시간가는줄모르고봄.햐 조우진이...
관람객,제네시스 + 조우진 연기력..
관람객,"감동,재미 둘다 좋았어요"
관람객,조우진과 지창욱의 연기 너무 레전드 상상 그이상의 영화 믿고보는 최고의 영화!
관람객,연출과 배우의 연기는 진짜 소름돋게 좋앗지만 뭔가 스토리가 좀 답답하고 뻔했지만 재미는있었습니다 ㅋㅋ
관람객,최근 본 영화 중 최고!!
관람객,제네시스 단편영화 나름 재밌게 봤습니다^^
관람객,이 영화의 포인트는 조우진
관람객,누가 신파라 했나? 액션물에 가족이야기를 얽은 게 아니고 현실에서 충분히 일어날 수 있는 사건에 얽힌 가족이야기를 액션물의 얼개로 짠 것이다. 조우진의 연기야 말해 뭐할까? 최고다.
관람객,"진짜 조우진, 지창욱 연기 최고 ㅠ 그리고 중간중간 감동적 ㅠㅠ"
관람객,조우진 아저씨 연기 잘해요 별로 기대하지않고 봤는데 시간 순삭이네여
관람객,조우진 배우님 항상 비중없는 역할만 맡으셔서 아쉬웠는데 주연 맡으시니까 진심 연기력 대작이었음.... ㅠㅠ
관람객,성공한 남자의 차 GV80
관람객,재밋네요재밋네요재밋네요
관람객,개쫄깃ㅋ근데 배급사가 CJ길래 신파극 나오겠다했는데아니나다를까 나옴ㅎ 그래도 연기좋고자동차무빙보면서 부산시내구경 잼있었네요ㅎ첫주연작품 축하드려요^^ 영화잘만들었어요ㅎ
관람객,재미나요연기좋고 부산 ~~^^
관람객,제네시스를 홍보하는 가장 완벽한 방법.아 물론 제네시스가 10점입니다.
관람객,조우진 연기가 다함그리고 GV80이랑 지창욱 잘생긴것만 기억남
관람객,진짜개꿀잼너무재밌음!!!
관람객,제니시스 광고에 현대도 광고
관람객,이야.. 보면서 느낀점 제네시스 광고 떡상했네..그래도 저가 좋아하는 추격전이라 재밌게 봤습니다!! 이런 영화 하나 더 개봉해주세요ㅠㅠ
관람객,후반에는 루즈했지만 조우진님의 연기는 최근 본 영화 중 최고였다.
관람객,
관람객,조우진님 연기  몰입도가 높아서 시간 잘 갔습니다
관람객,킬링타임용꿀잼 몰입도최상급
관람객,최고의 연기자로 찍은자동차 광고느낌....ㅠㅠ
관람객,
관람객,굳굳 체고에요  재밋구만요
관람객,"조우진 연기로 볼가치는 충분히 있는 것 같아요. 해운대 사는데 해운대, 센텀 일대가 이쁘게 나온가 같아서 재밌었어요 ~"
관람객,폭탄터질때 혼자 꺅하고 소리지르면서 놀램 ㅠ
관람객,
관람객,생각보다 ㄱㅊ아서 좋아요
관람객,센텀시티 롯데에서 봤음ㅋ출근길이 영화에 나오니 신기방기조우진 연기력짱
관람객,"스릴이 있고, 감동적이에요~ 근데 제네시스 광고가……."
관람객,폭탄을 윗대가리 차에 설치해야지; 다 위에서 하라는대로 했을 뿐인 직장인들인데 그리고 무능한 경찰...
관람객,어딘가 들어본듯한 스토리~ 떠올라 작은 장면들이 my memories~~
관람객,사운드 너무 좋음 소리몰입감쩜
관람객,"10년전 영화""퀵""이 생각나는 영화퀵은 오토바이에 실린 폭탄이라면 발신제한은 자동차에 실린 폭탄! 그래도 볼만함"
관람객,조우진 배우님의 연기가 멱살 잡고 캐리함
관람객,조우진님이 연기를 너무 잘하셔서 보는내내 너무 긴장되어서 심장 부여잡고 봤어요..
관람객,설정은 뻔하지만지루하지않게는 만듦.조우진님 주연하신거 축하용^^연기 굿이용!!
관람객,
관람객,생각보다 잼있고 스릴있음
관람객,조우진 배우님의 연기가 볼만합니다.
관람객,보는내내안쓰럽ㅠㅜ재밌음연기구멍없음
관람객,눈을 떼기가 힘들었네요
관람객,진짜 긴박하고 스릴있는 영화였어요 GV80 광고가 너무 있긴했지만 전 재미있게 봤습니다
관람객,너무 재밋게봣어요 시간가는줄 몰랏네용
관람객,
관람객,완전 쫄깃쫄깃 긴장감 넘치는 스릴러. 울컥하는 부분도 자연스럽다. 완전 악당도 그렇다고 완전 착한 놈도 없는 한국식 <스피드> 스릴러 재밌다.
관람객,조우진 혼자 하드캐리한 영화개인적으로 지창욱 배우 기대하고 있었는데...연기력이 돋보일 만한 작품이 아니었던 것 같아 많이 아쉽습니다.
관람객,"조우진,이재인 두 배우가 끌어간 영화! 지창욱 떨어지는 연기에 몰입감,긴장감 떨어짐 ..  엉성한 스토리에 좀 아쉬움감이 있네요.. 초반까지 몰입해서 봤고 뒤로 갈수록 이도저도 ㅠ"
관람객,"읭?스러운 부분은 많지만, 순간순간의 재미만 놓고 보기엔 괜찮은 영화. 자꾸 평점에 스포 해놓고 스포일러 체크 안해놓는 무개념들은 스포일러가 뭔지 모르는건가. 영화보기 전에 평점은 읽지 말길. 범인 배우 언급된 평점..."
관람객,재미있게 잘봤습니다 괜찮았습니다 저는.
관람객,소재나 스토리는 신선하지 않지만 조우진 배우의 연기력과 차량 영상미 + 브금이 쏠쏠한 조합을 만들어 냄. 다만 결말이 다소 아쉬웠다 너무 틀에박힌 느낌이었달까.. 그래도 오랜만에 한국영화 볼 만한 작품
관람객,더테러라이브 in 제네시스 gv 80
관람객,조우진 배우 연기 참 좋았어요작품 주제가 예상치 못한 포인트에 있었네요충분히 함께 고민해 볼 만한 주제입니다
관람객,스릴있고 지루하지 않았어요
관람객,"뻔한 소재에 뻔한 클리세 범벅일줄 알았으나 그게 맞네. 허나! 스피디한 전개와 편집, 음악이 좋은 긴장감과 몰입감을 준다. 더해 조우진, 아역딸, 지창욱까지 좋은 연기. 하지만 중반이후 너무나 떨어지는 개연성과 테러..."
관람객,
관람객,연기를 하는게 아니라 정말 그 인물인 것 처럼 연기를 하셔서 사건이 많이 없는 내용인데도 몰입도가 높았습니다. 지창욱 배우님을 보고 싶어서 본 영화인데 다른 배우분들에게도 함께 빠져들었어요. 머리를 싸매는 장면들이 ...
관람객,
관람객,
관람객,연기력은 좋은데 스토리가 너무 뻔하고 엥스러운 상황도 있으며 너무 우는 장면이 많음스릴러인데 갠적으로 스릴이 느껴지지도 않았고 솔직히 보다 나가고 싶었음연기만 볼만함
관람객,뭔가 어설픈 영화. 나쁘지는 않았음.
관람객,끝 마무리 가 아쉬울뿐.전체는 조아요~
관람객,엄청 몰입해서 보고 무엇보다 배우들 연기가 짱입니다 스릴넘치고 감동적이고 오랜만에 영화보는건데 너무 만족스러웠어요 강추입니다 완전
관람객,대박나세여 영화보는내내 울기만 하고왔네요연기에 미치고 감동에미치고 ㅠㅠ
관람객,60분동안 숨을 못 쉬게 해준다. 그리고 조우진의 연기는 미쳤다
관람객,제네시스 GV80 앞뒤옆태 간지나눼^^
관람객,그냥 잼있게 봤음 그랬음
관람객,처음부터 끝날때까지 긴장감을 늦출 수 없었다!조우진과 지창욱의 연기는 좋았으나 지창욱의 보이스 욕은 어색했다 ㅠ
관람객,현대차 타고 부산가고 싶다 지루하지 않아요 긴장감 좋음
관람객,"초반에 긴박하고 중후반 적당한 신파도 들어있고, 재밌게 봤습니다. 다만 주인공이 범인으로 몰리는 과정이 매끄럽지 못해요. 말이 안되는 건 아닌데, 어설프더군요. 그리고 범인 등장할 때, 관객들 이미 범인인 거 다 알..."
관람객,약간의 무리수였던 경찰의 아빠를 보는 시각 빼곤 연기력도 너무 좋았고 부산 배경도 예쁘게 잘 담은 것 같다. 후반까지 집중 잘해서 봄
관람객,솔직히 스토리는 그닥이었습니다 근데 그게 무색하게 조우진 배우님의 하드캐리 진짜 짬에서 나오는 연기력은 엄지척입니다 지창욱 배우님이랑 티키타카  이재인 조우진배우님과의 케미 너무좋았고 추격신은 진짜 대박이네요 쫄리면...
관람객,근데 지창욱 까메오 맞나 엄청 많이 나오는데 ㅜㅜ ㅋㅋ영화도 볼만함 한국영화의 감성이 좀 묻어나옴 더테러라이브랑 비슷함
관람객,연기가 다했다.좋은영화
관람객,극장에서의 영화감상.설레이고 기대~스토리 몰입감 연기 오스트 만족~영화속 딸이 엄지발가락 얘기하는데 나도 하고 있네 ㅋㅋ 하면서 옆사람 보게 되네 ㅎㅎ시원하게  극장에서 볼 만 해요~
관람객,재밌었어요 조우진 배우도 연기 완전 잘해요 마지막에 눈물났음 살짝 ㅠ 뻔한 내용일 거 생각하고 봤지만 그래도 나름 재밌게 보았어욤
관람객,짧아서 모든게 용서가 되는 영화
관람객,내리고싶지않을 전개감 속도감 완벽 그자체
관람객,이 영화의 진정한 주인공은 제네시스 !!
관람객,존잼ㅁ 진짜 최고 존재 ㅁ조맨
관람객,그동안 조연배우로 활약한 조우진 배우의 성공적인 첫 주연작! 94분간 지루할 틈 없이 몰입감과 긴장감이 제대로 가득찬 영화!
관람객,와..진짜 조우진 연기덕에 돈아깝지않고 감동받고..아빠역할을 너무 잘하셔서.. 울컥울컥햇내요..
관람객,시간금방가더군요.. 재미있었습니다. 악덕은행원 PB들은 쓰레기입니다. 정치인도 썪었지만 중산층도 썪은것은 마찬가지입니다. 아니 인간자체가 그런존재일지도 모르겠네요..
관람객,EOD의 활약이 좀 아쉽다. 그리고 헬기랑 경찰차 동원해서 포위하는 장면은 정말 멋짐~ 불완전 판매는 이젠 그만~
관람객,연기구멍 없고 스토리 자체는 뻔하지만 지루하지 않은 연출임 연기 후덜덜...스케일...
관람객,나라가이게나라가나나나
관람객,ㅋ재밌었다니 평점낮을 줄 알았는데
관람객,와.. 조우진 배우님 연기 진짜 대박지루할틈도 없이 스릴있고 슬프고 너무 재밌네요 꼭 보세요 절대 후회 안함!!!
관람객,요즘 시기에 볼 영화없어서좀 그랬는데조우진의 연기력이 돋보인 영화
관람객,몰입감 좋네요~~ 근데 너무 차 광고하는 거 같음
관람객,현실성 0 긴장감 100
관람객,올해 한국 영화의 수작.
관람객,조우진 지창욱 연기력 아주 좋네요 한국영화는 기대하는게 아님을 감안하고 가벼운 쫄깃함으로 만족했습니다원작 스페인영화와 크게 다르지 않다고 하든데한국영화가 이런 창작능력이 있을리가..
관람객,솔직히 너무 뻔한 스토리 진부함 하지만 나름 긴장감 있었고 배우들 연기가 참 좋았음 아역배우들의 연기도 매우좋았음 그 지창욱아내로 나오는 배우분은 짧은 등장이었지만 임팩트있었는데 짧게나와 아쉬움 그리고 진 경 배우님...
관람객,영화는 살짝 뻔한내용이긴하지만 배우들의연기가 이양화를 살린듯합니다 조우진님과 지창욱님 그리고 따님연기하신분모두 훌륭했지만 자동차에서 계속 앉아서 연기해야했던 조우진님이 진짜 어떤상황이든 극에 몰입할수있게 연기해주셔서...
관람객,제네시스 gv80 잘 뽑았네 하면 되는거냐?
관람객,오래간만에 심장 쫄깃했다
관람객,다 좋은데.... 범인이 처음 나오는장면에서 주인공의 동생을 자칭하며 나타났는데 경찰들이 주인공의 아내의 전화번호까지 알고있으면서 동생이 있는지 없는지 친자확인할때 나오지 않나요..?  좀 어이가 없었네요... 개연...
관람객,조우진 믿고 보는 영화  조우진 흥해라~^^
관람객,스피드 이후 이렇게 쫄깃한 영화 처음이다
관람객,재밌어용보는내내 긴장하면서 봤음울컥했던 부분도 있었고 무엇보다사람은 정직하게 살아야된다는걸다시한번 느낌
관람객,"영화 보는데 내 집앞에가 나와서 깜짝 놀랬음ㅋㅋ 부신지역이나 부산지역 가까이 사시는 분들은 더 재미있음ㅋㅋ 조우진배우님, 이재인배우님, 지창욱배우님 이 세분의 연기와 신박한 카체이싱장면은 단연 최고!!!^^ (fea..."
관람객,
관람객,자동차극장에서 봤는데도 긴장감이 밀려왔다 조우진님 첫주연 성공!끝이 보이는 내용에 영화지만 연기력으로 커버했다. 좋은영화였습니다~
관람객,그냥저냥 볼만 했어요 쏘쏘
관람객,보는내내 긴장하면서 봤어요 예상했던것보다 너무 재밌었습니다!! 부성애와 협박범의 안타까운 사연이 가슴뭉클하게 하네요 돈은 아깝지 않았지만 결말이 조금 아쉽네요~
관람객,
관람객,서복에서도 느꼈지만 독보적으로 표정 행동 연기가 너무 리얼해요. 조우진님 크게 성장하실듯! 최고
관람객,조우진 찐배우인듯!!!제네시스 광고 제대로!!
관람객,그럭저럭 그냥 볼만함.
관람객,
관람객,
관람객,조우진연기가 너무 좋았어요 특히 마지막에 딸에게 말 전할때.... 그런데 제네시스gv80광고가 좀 돋보이네요 ㅎㅎ
관람객,조우진 연기미쳣음
관람객,역시 연기파 배우 조우진~~!!♡
관람객,재미와 감동을 다 느낄 수 있었다. 배우들의 연기도 좋았고 지창욱 배우님의 목소리가 임팩트 있었다. 목소리만으로도 극을 잘 이끌어나가는 힘이 좋았다.
관람객,배우님들 정말 좋아합니다. 특히 이재인배우님 짱!!
관람객,ㅈㄴ잼있음ㅋㅋ레게노
관람객,뻔한 내용일수도 있지만 나름 재미있게 봤어요.영화 음악연출을 잘 활용한듯 해요!지창욱 나오는데 소름~~
관람객,지창욱 너무 잘생겼다ㅠ 지창욱 영화 많이 찍어줬으면 좋겠다ㅠㅠ
관람객,문짝뜯겨져 나갈때재미도 박진감도 뜯겨져나감
관람객,주우진 연기 진짜좋네요...그리고 왠지 딸낳고 싶은영화...ㅋ
관람객,주연 배우의 연기는 정말 최고임 믿고보는 조우진
관람객,재밌어용 연기랑 배경음악이 다했어용
관람객,스릴감 만점
관람객,더테러라이브 in 제네시스 (ft.사부곡)
관람객,팝콘먹으면서 잼나게봤습니당 ㅎㅎ
관람객,
관람객,"조우진님 연기도 좋지만, 아역배우 연기가 인상적이네요 사바하 때도 좋았는데-조금 식상하고 뻔한 스토리긴 했지만 적당한 긴장감은 느낄 수 있었습니다.  다만 류승수나 진경, 지창욱 배우들이 굉장히 소모적인 캐릭터였다는..."
관람객,조우진 원래 좋았지만 진짜 이번에 대박!! 긴장감 쩌럿
관람객,조우진의 연기 하나만으로 영화내내 긴장감을 유지하는 영화
관람객,재밌게 잘 봤습니다~ 감동보단 그냥 볼만했습니다.
관람객,현대자동차 광고 잘 봤습니다
관람객,오랜만에 나름 재밋게 봤음
관람객,오~~ 역시 조우진!!! 혼자서 긴장감 일케 줄 수 있는건가요? ㅋㅋ 대박이네요
관람객,도심에서 스릴있어서 마지막까지 집중해서 관람했습니다.
관람객,좀더 한국 패치가 붙었다면 더 재밌었을듯. 결말은 더 다크하게 갔다면 좋았을것 같다
관람객,믿고 보는 조우진 아닙니까 ㅜ?
관람객,
관람객,딱킬링타임용 영화 특별한건없다 생각한그대로
관람객,줄거리 안보고 그냥 봤는데 진짜 시간가는줄 모르고  봤습니다.조우진연기자의 연기가 너무나 돋보였고앞으로 더 많은 작품에서 보고싶네요..코로나시기에 본영화중 최고입니다. 재미없다하시는분들 어딘가 꼬이신듯
관람객,자극적인 걸 좋아하는 사람들에겐 별로인 영화일 수 있다. 가족애에 대한 잔잔한 감동을 준다. 긴박감을 더하는 배경음이 한 몫을 했다고 본다. 사건의 전개가 느리다. 열린 결말이 아쉽다.
관람객,쫄깃하게 가족의 중요성을 새삼 느꼈습니다~일상에서 쉽게 지나갈 수 있는 일들이 긴박한 위기 속에서 감사로 빛을 발하네요.
관람객,"지창욱이 다 했다 지 창욱,짱"
관람객,귀멸의 칼날 두 번 더보는게 안아까울듯
관람객,광고보는줄…배우가아깝다
관람객,자동차극장에서 보세요 꿀잼
관람객,메세지도있고 잼있게보고왔네요
관람객,자동차내부라는 좁은 장소에서진행되는영화이지만 조우진 배우님의 탄탄한 연기력이 가장좋았어요ㅎ
관람객,연기때매 재밌게봄 배우 조우진 표정 목소리그냥 최고
관람객,너무 긴박하고 심장 쫄긴
관람객,
관람객,
관람객,"볼만하던데...긴박감도 계속되고, 뒷심이 좀 부족했지만 후회없음"
관람객,대단합니다 편집자 출신 이런 문제가 아닙니다. 데뷔작이 이 정도면 된 거 아닌가?
관람객,영화보는 내내 스릴감과 후반부의 슬프고 화가나는 현실적인 영화...! 누군가에게 눈물이 피눈물로 돌아온다 ㅜㅜ
관람객,진짜 너무 재밌습니다 ㅜ 눈물 줄줄 흘렸어요
관람객,스릴만점에 슬프기도하고 소름 쫙끼침 미쳤어시간가는줄도모르고 영화 봤어요 무조건보세요.
관람객,기대 안하고 봤는데 존잼이네요...
관람객,아직도  내가 왜 그렇게 눈물을 흘렸는지 이해가 안갈 정도로 많이 울었어요 와이프도 많이 울고 조우진 그리고 딸의 연기가 가슴을 울린건지....정말 너무 울었어요 잼나요
관람객,조우진 배우 연기가 ... 진짜 대박입니돠 .. 마지막은 감동까지 ㅠㅠ 너무 재밌어용 !! 후유증 지립니다 !!
관람객,제네시스및 부산여행 액션신도 좋았지만  스토리도 좋았다.재미있었다.
관람객,오랫만에 극장에서 시간 가는줄 모르게 잘 봤어요~^^ 조우진님과 지창욱님의 연기 짱입니다.
관람객,영화 재미있음조우진   지창욱 배우케미도좋고배우들연기도굿물론중간에약간신파같은느낌있지만그래도재미있음
관람객,스릴감이 숨이 막히게 재미있네요. 조우진 배우님 연기 정말 잘하시네요. 재미나게 잘 봤어요.
관람객,
관람객,너무 재밌음 흥미진진 했다 주인공이 미쳐서 답답했을때 나도 답답해서 울음 ㅠ
관람객,"감동 포인트도 있고 좋은 것 같아요 기대했는데 생각보다 더 재미있어요 조우진씨, 지창욱씨 나머지 배우분들 연기 덕분에 더 몰입 할 수 있었네요. 마지막 결말도 좋아요"
관람객,"초반부터 빨려드는 몰입감과 배우들의 연기, 부산 배경의 숨막히는 연출 좋았습니다. 하지만 마지막 엔딩은 저에게는 조금 의아하고 아쉽게 끝난듯 한 느낌이었습니다."
관람객,"오랜만에 흥미진진한 국내판 카체이싱을 볼 수 있어서 좋았어요! 조우진 배우의 섬세한 연기랑 화면 가득 긴장감 넘치는 영상이 시원하게 느껴졌어요. 보는 사람에 따라 내용은 조금 아쉬울 수 도 있지만, 화면에 몰입해서 ..."
관람객,너무 과하게 표현할려고 하지않은 것이 좋았다^^실제상황의 나였다면  저리했을거같은 연기!모든걸 떠나서 90분가까이 세상에 근심을 놓을수있었다~~~~
관람객,진짜 그냥 이때동안 본 영화들중 젤 재밌었음 .. 배우들 연기도 너무 좋았고 스토리도 너무 괜찮았던거 같음
관람객,재미있었어요!!  연기도 다들 잘하시고
관람객,조우진님 연기를 어떻게 그렇게 잘하시죠정말 연기 너무 잘하세요ㅎㅎ그리고 중년인데도 뭔가 섹시하심ㅎㅎ
관람객,올만에 찐한 감동 받음^^
관람객,긴장감 있게 재미있게 잘 봤어요. 최근에 본 영화 중 재밌는 편에 속하네요.
관람객,딸과 아빠가 너무 감동이라 전 광광 울었어여.. 보면서 차 광고인가싶기도하였지만 뭐 스토리가 좋았으니 재밌게 봤습니다. 전 영화음악이 크게 한 몫한 것 같아요 집중되게 만들었거든요
관람객,혼자 나올줄은 몰랐네...
관람객,스릴.연기 대박쓰..
관람객,당신 누구야 원하는게 뭡니까
관람객,조우진.이재인? 지창욱 연기가 정말  훌륭함!!!
관람객,조우진의 연기력이 다했다!
관람객,오랜만에 재밌게 잘 봤습니다
관람객,재밋구 감동적이에용 !
관람객,큰 기대없이 오랜만에 영화 볼 일이 있어 보게되었는데 재미있었어요!
관람객,조우진의 핏줄연기가 미쳤고 제네시스는 무지 예뻤다.
관람객,지창욱 조우진 연기합시너지 좋았고 예상되는 결말이고 가족애를 볼수 있었고 부산이 많이 나와서 잼있었어요
관람객,조우진 배우님이 멱살잡고 끌고 간 영화조우진 배우님 연기 진짜 레전드
관람객,와 조우진배우의 연기가 돋보입니다스릴만점!! 감정연기가 미쳤다
관람객,"빙다리 핫바지 경찰, 뒤로갈 수록 조금씩 초반의 긴장감 잃어가는 전개.조우진 연기가 영화값 많이 올려준 작품. 감독의 디테일. 굿."
관람객,
관람객,"연출, 음향, 배우들의 연기 덕분에 영화 보는 내내 몰입감 최고"
관람객,찡한 영화 입니다  너무 젬잇어요
관람객,스토리와 배우들의 연기 정말 대박입니다!
관람객,
관람객,시작후40분은 긴장감 최고조입니다경찰 등장부터 늘어지네요
관람객,원래 다른 영화 볼려다가 친구가 이거 보자고 해서 아무 예고편 안보고 영화관에서 봤습니다. 일단 추격씬 카메라 무빙 좋았고요. 브금도 긴장감있게 잘 만들었습니다. 배우들 연기는 말할것도 없이 몰입감 좋았습니다. 근데...
관람객,조우진 배우님 첫주연 영화기대이상으로 넘 스릴넘치고몰입해서 잘봤습니다연기도 최고 입니다배경음악 ~굿
관람객,오랜만에 재미있는 영화 봤습니다~~몇OO만에 처음으로 주연 맡으신 조우신 배우님연기짱!!!
관람객,조우진 배우 보는맛 하나
관람객,다 좋음. 근데 동생 정도는 확인하자 먼 경찰이 친동생인지 확인도 안 하고 협상하러 보내는 게 말이 되냐
관람객,너무 재밌어요
관람객,제네시스 반   조우진 연기 반
관람객,"꽤 잘만든 오락영화 입니다. 중간중간 개연성이 떨어지는 장면들이 있긴한데, 그래도 헐리우드 액션영화 같은 느낌은 잘 살렸습니다 특히 카체이스 액션 연출이 많이 나오는데, 국산 영화중에선 가장 잘 만들지 않았나 싶네요..."
관람객,재미있게 잘 보았읍니다
관람객,조우진 지창욱 쫄깃한 연기와 긴장감 넘치는 음악으로 몰입감 최고였음.
관람객,배우들 연기가 인상깊었어요.  결말이 현시대를 반영하는거 같아 좀 슬펐어요.
관람객,조우진과 지창욱의 연기와 연출이 잘 맞아떨어지는 거 같애요. 그리고.... 10년 전 <퀵>과는 전혀 다른 액션을 보여줘서 나쁘지 않았습이다.
관람객,간만에 딴생각 안나는 영화
관람객,조우진님 연기가 아주그냥 채고~~~
관람객,제한된공간에서 극한 상황에 놓였을때 심리묘사를 하는 영화들  터널이나 베리드 127시간 같은... 이런 류의 영화 좋아하는데 조우진님 연기력에 재밌게 봤습니다
관람객,배우들의 열연덕분에 몰입해서 잘봤습니다. 예상치 못했던 깊은 여운까지.. 역시 영화는 큰스크린으로 봐야합니다.
관람객,조우진 배우님 목소리 100분동안 들을수있어서 너무 좋았습니다 !!! 목소리 진짜 너무 멋지심 ㅠㅠ  연기는 말해무엇!!!!
관람객,시작에서부터 끝날 때까지 지루한 순간 없이 집중할 수 있었음. 스토리는 어쩌면 뻔한 스토리 같지만 역시라는 말이 나오는 연기와 과감하지만 부드러운 운전. 뻔한 스토리라는 단점이 보이지 않음.
관람객,그냥  볼만한  영화임니다
관람객,
관람객,스토리가 탄탄하고 조우진 연기가 좋았음 돈이 다가 아니고 소중한게 뭔지 느끼는 영화
관람객,조우진 연기 진짜 미친것같다 연출 영상미 모두 뛰어나서 진짜 보는내내 두 손 꼭 잡고 봄 진짜 빨려들어갈 정도로 몰입하게 되는 영화 정말 오랜만에 재밌게 본 영화네요 감사합니다
